../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,23-NOV-2016,"Oecomys rutilus voucher TTU101025 alpha(1,3)fucosyltransferase (Fut4) gene, partial cds",1,Oecomys rutilus (red arboreal rice rat),KP778908,TTU101025,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Molecular phylogenetics of the genus Handleyomys,Unpublished,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Direct Submission,"Submitted (15-FEB-2015) Brigham Young university, 401 WIDB, Provo, UT 84602, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,01-JUN-2016,"Baiomys taylori voucher TTU 77427 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1,mitochondrion Baiomys taylori (northern pygmy mouse),KU299045,TTU 77427,"Light,J.E., Ostroff,M.O. and Hafner,D.J.","Phylogeographic assessment of the northern pygmy mouse, Baiomys taylori",J. Mammal. (2016) In press,"Light,J.E., Ostroff,M.O. and Hafner,D.J.",Direct Submission,"Submitted (10-DEC-2015) Wildlife and Fisheries Sciences, Texas A&M University, 210 Nagle Hall, College Station, TX 77843, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus nigricaudus isolate TK33586 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus nigricaudus (Black-tailed gerbil),KU966034,TK33586,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus nigricaudus isolate TK33591 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus nigricaudus (Black-tailed gerbil),KU966035,TK33591,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33001 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966060,TK33001,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33335 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966063,TK33335,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33415 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966064,TK33415,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33337 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966069,TK33337,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33329 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966070,TK33329,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33338 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966071,TK33338,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33327 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966072,TK33327,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33328 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966074,TK33328,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33330 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966075,TK33330,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33350 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966076,TK33350,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33003 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966077,TK33003,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33235 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966084,TK33235,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33251 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966085,TK33251,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,31-MAR-2017,"Gerbilliscus vicinus isolate TK33300 cytochrome b (cytb) gene, partial cds",1,mitochondrion Gerbilliscus vicinus,KU966088,TK33300,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.","Multilocus phylogeny of East African gerbils (Rodentia, Gerbilliscus) reveals the history of the Somali-Masai savanna",Unpublished,"Aghova,T., Sumbera,R., Pialek,L., Mikula,O., McDonough,M.M., Lavrenchenko,L.A., Meheretu,Y., Mbau,J.S. and Bryja,J.",Direct Submission,"Submitted (23-MAR-2016) Institute of Vertebrate Biology, Academy of Sciences of the Czech Republic, v.v.i., Kvetna 8, Brno 60365, Czech Republic"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,14-MAR-2017,"Neacomys sp. 'clade 3' voucher TK 73307 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Neacomys sp. 'clade 3',KX792056,TK 73307,"Hurtado,N. and Pacheco,V.","Revision of <i>Neacomys spinosus</i> (Thomas, 1882) (Rodentia: Cricetidae) with emphasis on Peruvian populations and the description of a new species","Zootaxa 4242 (3), 401-440 (2017)","Patton,J.L., Da Silva,M.N. and Malcolm,J.R.",Direct Submission,"Submitted (30-AUG-2016) Departamento de Mastozoologia, Museo de Historia Natural de San Marcos, Av. Arenales 1256, Lima Lima-14, Peru"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,14-MAR-2017,"Neacomys sp. 'clade 3' voucher TK 73347 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Neacomys sp. 'clade 3',KX792057,TK 73347,"Hurtado,N. and Pacheco,V.","Revision of <i>Neacomys spinosus</i> (Thomas, 1882) (Rodentia: Cricetidae) with emphasis on Peruvian populations and the description of a new species","Zootaxa 4242 (3), 401-440 (2017)","Patton,J.L., Da Silva,M.N. and Malcolm,J.R.",Direct Submission,"Submitted (30-AUG-2016) Departamento de Mastozoologia, Museo de Historia Natural de San Marcos, Av. Arenales 1256, Lima Lima-14, Peru"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,14-MAR-2017,"Neacomys sp. 'clade 3' voucher TK 73493 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Neacomys sp. 'clade 3',KX792058,TK 73493,"Hurtado,N. and Pacheco,V.","Revision of <i>Neacomys spinosus</i> (Thomas, 1882) (Rodentia: Cricetidae) with emphasis on Peruvian populations and the description of a new species","Zootaxa 4242 (3), 401-440 (2017)","Patton,J.L., Da Silva,M.N. and Malcolm,J.R.",Direct Submission,"Submitted (30-AUG-2016) Departamento de Mastozoologia, Museo de Historia Natural de San Marcos, Av. Arenales 1256, Lima Lima-14, Peru"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,25-JUL-2017,"Sigmodon hispidus voucher TTU-M 80670 cytochrome b gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hispidus (hispid cotton rat),KX866980,TTU-M 80670,"Milazzo,M.L., Cajimat,M.N.B., Richter,M.H., Bradley,R.D. and Fulhorst,C.F.",Muleshoe Virus and Other Hantaviruses Associated with Neotomine or Sigmodontine Rodents in Texas,Vector Borne Zoonotic Dis. (2017) In press,"Milazzo,M.L., Cajimat,M.N.B., Richter,M.H., Bradley,R.D. and Fulhorst,C.F.",Direct Submission,"Submitted (16-SEP-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,25-JUL-2017,"Sigmodon hispidus voucher TTU-M 119675 cytochrome b gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hispidus (hispid cotton rat),KX866981,TTU-M 119675,"Milazzo,M.L., Cajimat,M.N.B., Richter,M.H., Bradley,R.D. and Fulhorst,C.F.",Muleshoe Virus and Other Hantaviruses Associated with Neotomine or Sigmodontine Rodents in Texas,Vector Borne Zoonotic Dis. (2017) In press,"Milazzo,M.L., Cajimat,M.N.B., Richter,M.H., Bradley,R.D. and Fulhorst,C.F.",Direct Submission,"Submitted (16-SEP-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,13-DEC-2016,"Peromyscus mexicanus nicaraguae voucher TK101070 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Peromyscus mexicanus nicaraguae (Peromyscus nicaraguae),KX998932,TK101070,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Molecular Systematics and Phylogeography of Peromyscus nudipes (Cricetidae: Neotominae),Unpublished,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Direct Submission,"Submitted (13-OCT-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,13-DEC-2016,"Peromyscus mexicanus nicaraguae voucher TK115197 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Peromyscus mexicanus nicaraguae (Peromyscus nicaraguae),KX998933,TK115197,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Molecular Systematics and Phylogeography of Peromyscus nudipes (Cricetidae: Neotominae),Unpublished,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Direct Submission,"Submitted (13-OCT-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,13-DEC-2016,"Peromyscus mexicanus nicaraguae voucher TK136088 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Peromyscus mexicanus nicaraguae (Peromyscus nicaraguae),KX998934,TK136088,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Molecular Systematics and Phylogeography of Peromyscus nudipes (Cricetidae: Neotominae),Unpublished,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Direct Submission,"Submitted (13-OCT-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,13-DEC-2016,"Peromyscus mexicanus nicaraguae voucher TK136770 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Peromyscus mexicanus nicaraguae (Peromyscus nicaraguae),KX998935,TK136770,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Molecular Systematics and Phylogeography of Peromyscus nudipes (Cricetidae: Neotominae),Unpublished,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Direct Submission,"Submitted (13-OCT-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,13-DEC-2016,"Peromyscus mexicanus nicaraguae voucher TK137060 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Peromyscus mexicanus nicaraguae (Peromyscus nicaraguae),KX998936,TK137060,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Molecular Systematics and Phylogeography of Peromyscus nudipes (Cricetidae: Neotominae),Unpublished,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Direct Submission,"Submitted (13-OCT-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,13-DEC-2016,"Peromyscus mexicanus nicaraguae voucher TK137066 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Peromyscus mexicanus nicaraguae (Peromyscus nicaraguae),KX998937,TK137066,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Molecular Systematics and Phylogeography of Peromyscus nudipes (Cricetidae: Neotominae),Unpublished,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Direct Submission,"Submitted (13-OCT-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,13-DEC-2016,"Peromyscus mexicanus nicaraguae voucher TK150246 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Peromyscus mexicanus nicaraguae (Peromyscus nicaraguae),KX998938,TK150246,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Molecular Systematics and Phylogeography of Peromyscus nudipes (Cricetidae: Neotominae),Unpublished,"Bradley,R.D., Nunez-Tabares,M., Soniat,T.J., Kerr,S. and Ordonez-Garza,N.",Direct Submission,"Submitted (13-OCT-2016) Department of Biology, Texas Tech University, Department of Biological Sciences, Texas Tech University, Box 43131, Lubbock, TX 79409, USA"
